View,Floor Level,Balcony or Terrace,Flooring,Parking Spaces,Elevators in Building,24 Hours Concierge,Double Glazed Windows,Freehold,Waste Disposal,Lobby in Building,Electricity Backup,Intercom,CCTV Security,Maintenance Staff,Swimming Pool,Storage Areas,Barbeque Area,Cleaning Services,Service Elevators,Cafeteria or Canteen,Broadband Internet,Central Heating,Lawn or Garden,Furnished,Prayer Room,Conference Room,Business Center,Laundry Facility,Jacuzzi,Steam Room,Day Care Center,First Aid Medical Center,Shared Kitchen,ATM Facility,Facilities for Disabled,Sauna
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,Yes,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,1,,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,,,,,Yes,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,Yes,,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,1,,Yes,,,Yes,Yes,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,Yes,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,,,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,Yes,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,1,,Yes,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,Yes,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,2,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,Yes,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,Yes,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,Yes,Yes,,,,,,,,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,,,Yes,Yes,,,,,,,,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,Yes,Yes,,,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,,,Yes,,Yes,Yes,Yes,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,,,Yes,,Yes,Yes,Yes,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,Yes,Yes,,Yes,Yes,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,2,,Yes,,,Yes,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,,Yes,Yes,Yes,,Yes,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,,Yes,Yes,Yes,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,Yes,,,,,,,,,,,,
Yes,Yes,Yes,Yes,1,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,,,
